2002,2,28,8.2,14.6,4.2
2002,3,1,20.2,12.4,5
2002,3,2,3.3,14.2,3.4
2002,3,3,0,13.2,5.8
2002,3,4,0,12.8,4.8
2002,3,5,0,15.4,2
2002,3,6,8.2,14.8,3.8
2002,3,7,0,15.6,4
2002,3,8,44.2,15,5.2
2002,3,9,1.7,13.2,3.6
2002,3,10,0,13.8,5.4
2002,3,11,0.4,14.8,3.6
2002,3,12,1,15.6,6.2
2002,3,13,2.4,16.2,4.8
2002,3,14,1.7,16.6,3
2002,3,15,9.2,16,4.2
2002,3,16,2.7,14.8,5.6
2002,3,17,7,14.2,4.8
2002,3,18,2.3,16.6,6.6
2002,3,19,0,16.4,1.6
2002,3,20,6.4,15.8,0.8
